uid	umap_x	umap_y	source	gene_family	mechanism	drug_class
[CARD]gb|AIA35096.1|ARO:3005059|LptD	2.7457688	1.4658742	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	aminocoumarin antibiotic;carba
[CARD]gb|QEE23059.1|ARO:3005060|OXA-837	-7.6937513	-0.10168683	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|QEQ43476.1|ARO:3005061|AAC(3)-IVb	0.54487604	3.9768198	AMR_query	AAC(3)	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|QEQ43477.1|ARO:3005062|ANT(3'')-Ib	-0.23939268	5.4407225	AMR_query	ANT(3'')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|AAG06465.1|ARO:3005063|cprR	1.0519505	6.7606773	AMR_query	pmr phosphoethanolamine transferase	antibiotic efflux;antibiotic target alteration	peptide antibiotic
[CARD]gb|AAG06466.1|ARO:3005064|cprS	2.7750278	1.9609458	AMR_query	pmr phosphoethanolamine transferase	antibiotic efflux;antibiotic target alteration	peptide antibiotic
[CARD]gb|AAG05187.1|ARO:3005067|ParS	2.7713985	1.9833248	AMR_query	Outer Membrane Porin (Opr);resistance-no	antibiotic efflux;reduced permeability to antibiotic	aminoglycoside antibiotic;carb
[CARD]gb|AAG05188.1|ARO:3005068|ParR	1.0512886	6.7374043	AMR_query	Outer Membrane Porin (Opr);resistance-no	antibiotic efflux;reduced permeability to antibiotic	aminoglycoside antibiotic;carb
[CARD]gb|AAC16242.1|ARO:3005069|rsmA	1.8122171	4.2419796	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	diaminopyrimidine antibiotic;f
[CARD]gb|BAD88719.1|ARO:3005084|dfrA31	0.3083888	9.094659	AMR_query	trimethoprim resistant dihydrofolate red	antibiotic target replacement	diaminopyrimidine antibiotic
[CARD]gb|QKT21444.1|ARO:3005085|AAC(3)-IIg	0.5664294	3.9969075	AMR_query	AAC(3)	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|QHW12375.1|ARO:3005087|msrF	1.4459839	0.49009567	AMR_query	msr-type ABC-F protein	antibiotic target protection	macrolide antibiotic;streptogr
[CARD]gb|DAC81085.1|ARO:3005088|msrH	1.4671502	0.37501028	AMR_query	msr-type ABC-F protein	antibiotic target protection	macrolide antibiotic;streptogr
[CARD]gb|QHW12307.1|ARO:3005089|mef(D)	-1.619026	-10.798713	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	macrolide antibiotic
[CARD]gb|ADZ12700.1|ARO:3005090|RanB	1.538925	-5.4566045	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	aminoglycoside antibiotic
[CARD]gb|ADZ12699.1|ARO:3005091|RanA	1.5684446	4.3413424	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	aminoglycoside antibiotic
[CARD]gb|AWB15813.1|ARO:3005096|GPC-1	-7.8201146	-0.62528867	AMR_query	GPC beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|CBZ41939.1|ARO:3005097|mecC-type_BlaZ	-8.025463	1.0476645	AMR_query	BlaZ beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|CAA76544.1|ARO:3003836|qacH	-12.918849	-9.676205	AMR_query	small multidrug resistance (SMR) antibio	antibiotic efflux	disinfecting agents and antise
[CARD]gb|AAZ42322.1|ARO:3005098|qacL	-12.930276	-9.686983	AMR_query	small multidrug resistance (SMR) antibio	antibiotic efflux	disinfecting agents and antise
[CARD]gb|AAB60941.1|ARO:3005099|Spyo_ErmA_MLSb	-3.0965102	3.6930048	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|AAP97895.1|ARO:3005111|blaS1	-0.9124017	2.131348	AMR_query	blaS	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|APM84516.1|ARO:3005150|PAC-1	10.352963	-12.427148	AMR_query	PAC beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|WP_188331862.1|ARO:3006233|ACC-8	10.354695	-12.382009	AMR_query	ACC beta-lactamase	antibiotic inactivation	cephalosporin;monobactam;penic
[CARD]gb|WP_122630833.1|ARO:3006892|ALG11-1	-4.987782	-0.6740129	AMR_query	ALG11 beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_122630832.1|ARO:3006893|ALG6-1	-4.983711	-0.652155	AMR_query	ALG6 beta-lactamases	antibiotic inactivation	carbapenem
[CARD]gb|WP_026025287.1|ARO:3006894|ALI-1	-3.6975214	-0.6450654	AMR_query	ALI beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_065597326.1|ARO:3006895|ALI-2	-3.642791	-0.6443012	AMR_query	ALI beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_041449074.1|ARO:3006896|ANA-1	-4.3797193	-0.8294459	AMR_query	ANA beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_065158950.1|ARO:3006154|BEL-4	-7.9825273	-0.40704343	AMR_query	BEL beta-lactamase	antibiotic inactivation	cephalosporin;monobactam;penic
[CARD]gb|WP_171476787.1|ARO:3006223|BKC-2	-7.847146	-0.65585285	AMR_query	BKC Beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_003235647.1|ARO:3006902|BSU-1	-7.7702794	1.1937093	AMR_query	BSU beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_104531864.1|ARO:3005558|BUT-2	10.142284	-11.856484	AMR_query	BUT beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|WP_011094382.1|ARO:3006903|CAR-1	-4.8173995	-0.31725517	AMR_query	CAR beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_025577435.1|ARO:3005582|CARB-48	-8.513459	0.15705343	AMR_query	CARB beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|WP_021361759.1|ARO:3006905|CDD-2	-7.7149334	1.0742592	AMR_query	CDD beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_008659027.1|ARO:3006226|CepA-49	-8.634468	0.765006	AMR_query	CepA beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|WP_148044411.1|ARO:3005652|CTX-M-229	-8.002012	-0.48947138	AMR_query	CTX-M beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|WP_188331867.1|ARO:3005664|CTX-M-241	-8.005012	-0.5720932	AMR_query	CTX-M beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|WP_164461288.1|ARO:3006924|CVI-1	-4.592882	-0.8327202	AMR_query	CVI beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_122630829.1|ARO:3006872|DHT2-1	-4.9706306	-0.71802825	AMR_query	DHT2 beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_122630825.1|ARO:3006873|EAM-1	-5.2920527	-0.8025098	AMR_query	EAM beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_114999921.1|ARO:3005462|EBR-4	-3.8531594	-1.3293679	AMR_query	EBR beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|WP_122630824.1|ARO:3006882|ECM-1	-5.232978	-0.7847808	AMR_query	ECM beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_015266427.1|ARO:3006883|ECV-1	-3.9183583	-1.266984	AMR_query	ECV beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_122630822.1|ARO:3006884|EFM-1	-5.2880144	-0.81468385	AMR_query	EFM beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_081853183.1|ARO:3006885|ELM-1	-5.2681746	-0.810342	AMR_query	ELM beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_122630823.1|ARO:3006886|EVM-1	-5.217852	-0.79752755	AMR_query	EVM beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_041258349.1|ARO:3006887|FIA-1	-4.0846753	-1.0848535	AMR_query	FIA beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_063860495.1|ARO:3002165|FOX-12	10.148682	-11.892266	AMR_query	FOX beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|WP_063860521.1|ARO:3006888|GIL-1	-8.004284	-0.59272254	AMR_query	GIL beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|WP_204376227.1|ARO:3006889|GMB-1	-4.3471494	-0.7850256	AMR_query	GMB beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_078402651.1|ARO:3005699|GOB-51	-4.288008	-0.5875664	AMR_query	GOB beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|WP_122630835.1|ARO:3006925|GRD23-1	-4.0675488	-0.96708786	AMR_query	GRD23 beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_122630834.1|ARO:3006926|GRD33-1	-4.9126406	-0.6981823	AMR_query	GRD33 beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_085562405.1|ARO:3001862|IMI-5	-8.400942	0.07487902	AMR_query	IMI beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WP_088245214.1|ARO:3005474|IMP-67	-3.9627986	-0.8984908	AMR_query	IMP beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|WP_063864216.1|ARO:3005748|OXA-518	-7.5808544	0.9678204	AMR_query	OXA beta-lactamase;OXA-493-like beta-lac	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|WP_068981642.1|ARO:3005757|OXA-527	-7.350974	0.8046734	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|WP_109545048.1|ARO:3005768|OXA-542	-7.442376	0.9678056	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|WP_087587943.1|ARO:3005776|OXA-552	-7.202717	0.41811436	AMR_query	OXA beta-lactamase;OXA-548-like beta-lac	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|AXF35727.1|ARO:3005121|lsaD	1.4274566	0.34175545	AMR_query	lsa-type ABC-F protein	antibiotic target protection	lincosamide antibiotic;pleurom
[CARD]gb|QTV22830.1|ARO:3007085|PRC-1	10.254174	-12.423096	AMR_query	PRC beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|DAC85639.1|ARO:3007097|FosM1	9.612094	13.411414	AMR_query	fosfomycin thiol transferase	antibiotic inactivation	phosphonic acid antibiotic
[CARD]gb|DAC85640.1|ARO:3007098|FosM2	9.604419	13.404318	AMR_query	fosfomycin thiol transferase	antibiotic inactivation	phosphonic acid antibiotic
[CARD]gb|DAC85641.1|ARO:3007099|FosM3	9.6147995	13.414281	AMR_query	fosfomycin thiol transferase	antibiotic inactivation	phosphonic acid antibiotic
[CARD]gb|CAA50581.1|ARO:3007104|nimA	-8.129351	8.653474	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|CAA54269.1|ARO:3007105|nimC	-8.143359	8.668337	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|QCQ47774.1|ARO:3007107|nimE	-8.111765	8.637093	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|WP_051021433.1|ARO:3004600|LnuH	-0.30258	5.145589	AMR_query	lincosamide nucleotidyltransferase (LNU)	antibiotic inactivation	lincosamide antibiotic
[CARD]gb|CAD56147.1|ARO:3007108|nimF	-8.136749	8.660899	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|OUQ50894.1|ARO:3007109|nimG	-8.143013	8.667267	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|ACR56004.1|ARO:3007110|nimH	-8.130689	8.654815	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|ERK40265.1|ARO:3007111|nimI	-8.130416	8.654559	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|AIM40056.1|ARO:3007112|nimJ	-8.1289215	8.653021	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|AXA20009.1|ARO:3007113|nimK	-8.123325	8.647633	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|CAA50578.1|ARO:3004655|nimB	-8.130193	8.6543455	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|MBS5055441.1|ARO:3007118|crxA	-3.986052	-0.2857769	AMR_query	subclass B1 Bacteroides xylanisolvens cr	antibiotic inactivation	carbapenem
[CARD]gb|CAC41371.2|ARO:3007119|tet(O/32/O)	-1.6171547	-4.0759673	AMR_query	tetracycline-resistant ribosomal protect	antibiotic target protection	tetracycline antibiotic
[CARD]gb|ABF69686.1|ARO:3007122|tet(O/W/32/O)	-1.6181971	-4.077198	AMR_query	tetracycline-resistant ribosomal protect	antibiotic target protection	tetracycline antibiotic
[CARD]gb|AKQ05891.1|ARO:3004613|tet(47)	2.0079682	5.8453765	AMR_query	tetracycline inactivation enzyme	antibiotic inactivation	tetracycline antibiotic
[CARD]gb|QBQ85438.1|ARO:3004719|tet(X3)	1.9514169	5.7334456	AMR_query	tetracycline inactivation enzyme	antibiotic inactivation	glycylcycline;tetracycline ant
[CARD]gb|QIM09823.1|ARO:3005056|tet(X6)	1.94406	5.737082	AMR_query	tetracycline inactivation enzyme	antibiotic inactivation	tetracycline antibiotic
[CARD]gb|CAC47933.1|ARO:3005166|tet(X1)	1.9408399	5.746317	AMR_query	tetracycline inactivation enzyme	antibiotic inactivation	tetracycline antibiotic
[CARD]gb|WMY66391.1|ARO:3007682|MdtQ	12.716742	2.7392108	AMR_query	Outer Membrane Porin (Opr)	reduced permeability to antibiotic	carbapenem;cephalosporin;monob
[CARD]gb|WP_159241551.1|ARO:3007771|aac(6')-Ib-cr11	-1.4696181	4.9781585	AMR_query	AAC(6');AAC(6')-Ib-cr	antibiotic inactivation	aminoglycoside antibiotic;fluo
[CARD]gb|WFS32678.1|ARO:3007802|RATA-2	-8.609055	0.7853341	AMR_query	RATA beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|BCT36863.1|ARO:3007826|GES-48	-8.327288	-0.16845436	AMR_query	GES beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|QVO43827.1|ARO:3007836|CARB-57	-8.641157	0.18870452	AMR_query	CARB beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|WPF67354.1|ARO:3007838|tet(65)	-1.5920951	-9.580729	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	tetracycline antibiotic
[CARD]gb|WP_123865086.1|ARO:3007840|CIM-1	-3.688995	-1.5139351	AMR_query	CIM beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|ANY85569.1|ARO:3007859|BIM-1	-3.6387093	-0.5847456	AMR_query	BIM beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|QAT79363.1|ARO:3007855|CHM-1	-3.7047725	-1.54595	AMR_query	CHM beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|BES62776.2|ARO:3007861|DYB-1	-3.8969984	-1.270525	AMR_query	DYB beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|UNN26045.1|ARO:3007890|ACT-107	10.137604	-11.853468	AMR_query	ACT beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|WEY36196.1|ARO:3007900|ACT-118	10.153155	-11.873807	AMR_query	ACT beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|WLO97151.1|ARO:3007903|ACT-121	10.1241665	-11.832139	AMR_query	ACT beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|XAJ73561.1|ARO:3007950|ACT-187	10.127677	-11.850898	AMR_query	ACT beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|MPV43777.1|ARO:3007959|ACT-86	10.141003	-11.858929	AMR_query	ACT beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|UHK14144.1|ARO:3007969|ACT-97	10.139121	-11.857834	AMR_query	ACT beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|UHO07591.1|ARO:3007980|ADC-264	10.262868	-12.103123	AMR_query	ADC beta-lactamases pending classificati	antibiotic inactivation	cephalosporin
[CARD]gb|MDC4290945.1|ARO:3008032|ADC-322	10.219967	-12.000113	AMR_query	ADC beta-lactamases pending classificati	antibiotic inactivation	cephalosporin
[CARD]gb|UGY75799.1|ARO:3008463|OXA-1044	-7.176974	0.69523674	AMR_query	OXA beta-lactamase;OXA-211-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|GAP12525.1|ARO:3008507|OXA-1089	-7.382844	0.39834443	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|KCZ55067.1|ARO:3008508|OXA-1090	-7.419981	-0.4902172	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|ABQ37031.1|ARO:3008509|OXA-1091	-7.2820826	-0.30896607	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|UNN26065.1|ARO:3008523|OXA-1105	-7.6222568	0.8623993	AMR_query	OXA beta-lactamase;OXA-63-like beta-lact	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|UOF88498.1|ARO:3008526|OXA-1108	-7.5267735	0.91628265	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|XBP46887.1|ARO:3008661|OXA-1251	-7.1305757	-0.2986053	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|MDY6468282.1|ARO:3008673|OXA-1263	-7.1472616	0.5879035	AMR_query	VIM beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|XGJ10589.1|ARO:3008674|OXA-1264	-7.3021054	0.008137984	AMR_query	OXA beta-lactamase;OXA-62-like beta-lact	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|XGB73511.1|ARO:3008704|OXA-1294	-7.137358	-0.27058312	AMR_query	OXA beta-lactamase;OXA-50-like beta-lact	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|XGB73519.1|ARO:3008711|OXA-1301	-7.131152	-0.29280415	AMR_query	OXA beta-lactamase;OXA-50-like beta-lact	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|EMI2597407.1|ARO:3008713|OXA-1303	-7.480946	0.93011975	AMR_query	OXA beta-lactamase;OXA-24-like beta-lact	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|XHO32904.1|ARO:3008718|OXA-1308	-7.2230225	0.48059368	AMR_query	OXA beta-lactamase;OXA-48-like beta-lact	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|QBC36168.1|ARO:3008722|OXA-791	-7.114321	-0.2910407	AMR_query	OXA beta-lactamase;OXA-114-like beta-lac	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|NAR97865.1|ARO:3008725|OXA-936	-7.213141	0.73122245	AMR_query	OXA beta-lactamase;OXA-214-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|MBS2780954.1|ARO:3008733|OXA-956	-7.084456	-0.20095563	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|QWJ89343.1|ARO:3008734|OXA-957	-7.4326386	0.32431445	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|QVO43824.1|ARO:3008736|OXA-959	-7.0976686	-0.21803235	AMR_query	OXA beta-lactamase;OXA-12-like beta-lact	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|QVO43839.1|ARO:3008742|OXA-965	-7.1153154	0.3142362	AMR_query	OXA beta-lactamase;OXA-55-like beta-lact	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|PRH12942.1|ARO:3009000|PEN-A22	-8.131754	-0.64890134	AMR_query	PEN-A beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|ACO36252.1|ARO:3009026|PEN-B4	-8.049545	-0.6552034	AMR_query	PEN-B beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|KAF1723741.1|ARO:3009029|PJM-2	-5.1005735	-0.7811353	AMR_query	PJM beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|ABB72997.1|ARO:3009031|PLA-5	-8.026775	-0.611428	AMR_query	PLA beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|BFF41854.1|ARO:3009034|PNC-3	10.364602	-12.377359	AMR_query	PNC beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|QWY17602.1|ARO:3009035|RAA-1	-8.634244	0.7923444	AMR_query	RAA beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|USK11986.1|ARO:3009039|RAHN-6	-8.605488	-0.4816591	AMR_query	RAHN beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|AKP72088.1|ARO:3009040|RASA-1	-8.494638	0.8282609	AMR_query	RASA beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|AUW34363.1|ARO:3009041|RSC1-1	10.339782	-12.45764	AMR_query	RSC1 beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|AUW34360.1|ARO:3009042|RSD1-1	-8.195741	0.6524147	AMR_query	RSD1	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|UAN48719.1|ARO:3009045|SFC-2	-8.427339	-0.031241586	AMR_query	SFC beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|QUF57747.1|ARO:3009046|SFDC-1	10.426127	-12.544904	AMR_query	SFDC beta-lactamase	antibiotic inactivation	cephalosporin
[SWISSPROT]sp|P0AG55|RL6_ECOLI	2.8197224	3.6014526	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P0AG63|RS17_ECOLI	2.5406075	3.4070704	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P0C002|DHP1_ECOLX	2.9471343	4.71267	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P0C077|RELE_ECOLI	0.4611548	5.068155	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P0DX93|MSRD_STREE	1.6142893	0.36118767	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P12256|PAC_LYSSH	1.2999285	5.3221292	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P14488|BLAB_BACCE	-3.7138896	-1.0323907	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P17293|RS12_THETH	2.2015643	2.8672848	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P17978|VGB_STAAU	3.0570936	6.746946	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P20083|PARE_ECOLI	3.672364	2.2131088	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P21472|RS12_BACSU	2.1937735	2.8578925	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P23874|HIPA_ECOLI	3.3542912	4.4133554	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P24228|DACB_ECOLI	-7.0345645	0.23074117	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P25051|VANA_ENTFC	3.7497523	5.324454	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P25397|TEHB_ECOLI	-1.1393152	5.40076	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P25910|BLAB_BACFG	-3.657539	-1.5478431	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P25920|KAMB_STRSD	-0.5977868	5.2097206	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P26918|BLAB_AERHY	-4.0751023	-0.34647444	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P27303|EMRA_ECOLI	11.227123	5.0056252	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P28246|BCR_ECOLI	-1.50631	-9.769307	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P29808|AACC3_PSEAI	0.53320307	3.9733317	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P36979|RLMN_ECOLI	4.1795645	4.3559694	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P37321|BLE1_PSEAI	-8.115461	0.29938316	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P37340|MDTK_ECOLI	-0.88803965	-10.748274	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P37870|RPOB_BACSU	4.032578	1.5982473	AMR_query	Unknown	Unknown	Unknown
